 Log10[q2](GeV^2)   Log10[r2](GeV^2)   theta          G1Gluon          G1Ghost          G1Quark          G1Sword
-3.7586207E+0    -1.8275862E+0     6.6138793E-1     1.1565254E-2    -2.1528643E-1     4.0705096E-1    -8.5895924E-1
-3.7586207E+0    -1.8275862E+0     8.2673491E-1     1.1522112E-2    -2.1591111E-1     4.0710323E-1    -8.5898088E-1
-3.7586207E+0    -1.8275862E+0     9.9208189E-1     1.1472005E-2    -2.1665170E-1     4.0716407E-1    -8.5900617E-1
-3.7586207E+0    -1.8275862E+0     1.1574289E+0     1.1416371E-2    -2.1749347E-1     4.0723157E-1    -8.5903441E-1
-3.7586207E+0    -1.8275862E+0     1.3227759E+0     1.1356593E-2    -2.1841817E-1     4.0730414E-1    -8.5906485E-1
-3.7586207E+0    -1.8275862E+0     1.4881228E+0     1.1293539E-2    -2.1940412E-1     4.0738045E-1    -8.5909665E-1
-3.7586207E+0    -1.8275862E+0     1.6534698E+0     1.1229190E-2    -2.2042782E-1     4.0745847E-1    -8.5912889E-1
-3.7586207E+0    -1.8275862E+0     1.8188168E+0     1.1165369E-2    -2.2146167E-1     4.0753571E-1    -8.5916066E-1
-3.7586207E+0    -1.8275862E+0     1.9841638E+0     1.1103982E-2    -2.2247759E-1     4.0761006E-1    -8.5919106E-1
-3.7586207E+0    -1.8275862E+0     2.1495108E+0     1.1046777E-2    -2.2344484E-1     4.0767923E-1    -8.5921921E-1
-3.7586207E+0    -1.8275862E+0     2.3148577E+0     1.0995448E-2    -2.2433228E-1     4.0774117E-1    -8.5924435E-1
-3.7586207E+0    -1.8275862E+0     2.4802047E+0     1.0951452E-2    -2.2510958E-1     4.0779411E-1    -8.5926580E-1
-3.7586207E+0    -1.8275862E+0     2.6455517E+0     1.0915911E-2    -2.2574873E-1     4.0783677E-1    -8.5928301E-1
-3.7586207E+0    -1.8275862E+0     2.8108987E+0     1.0889925E-2    -2.2622568E-1     4.0786828E-1    -8.5929557E-1
-3.7586207E+0    -1.8275862E+0     2.9762457E+0     1.0873610E-2    -2.2652209E-1     4.0788811E-1    -8.5930322E-1
-3.7586207E+0    -1.5862069E+0     1.0000000E-2     1.4427422E-2    -1.8403359E-1     4.0359814E-1    -8.5748019E-1
-3.7586207E+0    -1.5862069E+0     1.6534698E-1     1.4421568E-2    -1.8408623E-1     4.0360432E-1    -8.5748391E-1
-3.7586207E+0    -1.5862069E+0     3.3069396E-1     1.4402114E-2    -1.8425113E-1     4.0362746E-1    -8.5749503E-1
-3.7586207E+0    -1.5862069E+0     4.9604095E-1     1.4369504E-2    -1.8452503E-1     4.0366694E-1    -8.5751323E-1
-3.7586207E+0    -1.5862069E+0     6.6138793E-1     1.4324404E-2    -1.8490236E-1     4.0372168E-1    -8.5753802E-1
-3.7586207E+0    -1.5862069E+0     8.2673491E-1     1.4268079E-2    -1.8537536E-1     4.0379016E-1    -8.5756874E-1
-3.7586207E+0    -1.5862069E+0     9.9208189E-1     1.4201946E-2    -1.8593403E-1     4.0387046E-1    -8.5760455E-1
-3.7586207E+0    -1.5862069E+0     1.1574289E+0     1.4127909E-2    -1.8656614E-1     4.0396038E-1    -8.5764446E-1
-3.7586207E+0    -1.5862069E+0     1.3227759E+0     1.4047835E-2    -1.8725731E-1     4.0405741E-1    -8.5768736E-1
-3.7586207E+0    -1.5862069E+0     1.4881228E+0     1.3964076E-2    -1.8799102E-1     4.0415881E-1    -8.5773204E-1
-3.7586207E+0    -1.5862069E+0     1.6534698E+0     1.3879043E-2    -1.8874885E-1     4.0426166E-1    -8.5777725E-1
-3.7586207E+0    -1.5862069E+0     1.8188168E+0     1.3795195E-2    -1.8951076E-1     4.0436298E-1    -8.5782172E-1
-3.7586207E+0    -1.5862069E+0     1.9841638E+0     1.3714975E-2    -1.9025532E-1     4.0445978E-1    -8.5786420E-1
-3.7586207E+0    -1.5862069E+0     2.1495108E+0     1.3640450E-2    -1.9096055E-1     4.0454931E-1    -8.5790351E-1
-3.7586207E+0    -1.5862069E+0     2.3148577E+0     1.3573896E-2    -1.9160444E-1     4.0462906E-1    -8.5793860E-1
-3.7586207E+0    -1.5862069E+0     2.4802047E+0     1.3516955E-2    -1.9216596E-1     4.0469699E-1    -8.5796855E-1
-3.7586207E+0    -1.5862069E+0     2.6455517E+0     1.3470878E-2    -1.9262611E-1     4.0475183E-1    -8.5799261E-1
-3.7586207E+0    -1.5862069E+0     2.8108987E+0     1.3436488E-2    -1.9296876E-1     4.0479286E-1    -8.5801019E-1
-3.7586207E+0    -1.5862069E+0     2.9762457E+0     1.3414907E-2    -1.9318148E-1     4.0481883E-1    -8.5802090E-1
-3.7586207E+0    -1.3448276E+0     1.0000000E-2     1.9169867E-2    -1.5458663E-1     3.9782039E-1    -8.5482613E-1
-3.7586207E+0    -1.3448276E+0     1.6534698E-1     1.9162184E-2    -1.5462538E-1     3.9782883E-1    -8.5483139E-1
-3.7586207E+0    -1.3448276E+0     3.3069396E-1     1.9136502E-2    -1.5474718E-1     3.9785954E-1    -8.5484711E-1
-3.7586207E+0    -1.3448276E+0     4.9604095E-1     1.9093441E-2    -1.5494949E-1     3.9791173E-1    -8.5487283E-1
-3.7586207E+0    -1.3448276E+0     6.6138793E-1     1.9034174E-2    -1.5522800E-1     3.9798392E-1    -8.5490786E-1
-3.7586207E+0    -1.3448276E+0     8.2673491E-1     1.8960388E-2    -1.5557666E-1     3.9807396E-1    -8.5495125E-1
-3.7586207E+0    -1.3448276E+0     9.9208189E-1     1.8874142E-2    -1.5598772E-1     3.9817929E-1    -8.5500182E-1
-3.7586207E+0    -1.3448276E+0     1.1574289E+0     1.8777854E-2    -1.5645177E-1     3.9829681E-1    -8.5505817E-1
-3.7586207E+0    -1.3448276E+0     1.3227759E+0     1.8674352E-2    -1.5695782E-1     3.9842310E-1    -8.5511874E-1
-3.7586207E+0    -1.3448276E+0     1.4881228E+0     1.8566551E-2    -1.5749343E-1     3.9855453E-1    -8.5518186E-1
-3.7586207E+0    -1.3448276E+0     1.6534698E+0     1.8457643E-2    -1.5804480E-1     3.9868716E-1    -8.5524577E-1
-3.7586207E+0    -1.3448276E+0     1.8188168E+0     1.8350759E-2    -1.5859734E-1     3.9881721E-1    -8.5530870E-1
-3.7586207E+0    -1.3448276E+0     1.9841638E+0     1.8248243E-2    -1.5913535E-1     3.9894180E-1    -8.5536890E-1
-3.7586207E+0    -1.3448276E+0     2.1495108E+0     1.8152137E-2    -1.5964300E-1     3.9905868E-1    -8.5542473E-1
-3.7586207E+0    -1.3448276E+0     2.3148577E+0     1.8065192E-2    -1.6010489E-1     3.9916439E-1    -8.5547467E-1
-3.7586207E+0    -1.3448276E+0     2.4802047E+0     1.7989993E-2    -1.6050647E-1     3.9925585E-1    -8.5551740E-1
-3.7586207E+0    -1.3448276E+0     2.6455517E+0     1.7928731E-2    -1.6083467E-1     3.9933040E-1    -8.5555182E-1
-3.7586207E+0    -1.3448276E+0     2.8108987E+0     1.7883189E-2    -1.6107855E-1     3.9938594E-1    -8.5557703E-1
-3.7586207E+0    -1.3448276E+0     2.9762457E+0     1.7854707E-2    -1.6122979E-1     3.9942091E-1    -8.5559241E-1
-3.7586207E+0    -1.1034483E+0     1.0000000E-2     2.7220547E-2    -1.2646775E-1     3.8789418E-1    -8.4991882E-1
-3.7586207E+0    -1.1034483E+0     1.6534698E-1     2.7211005E-2    -1.2649563E-1     3.8790629E-1    -8.4992633E-1
-3.7586207E+0    -1.1034483E+0     3.3069396E-1     2.7178806E-2    -1.2658358E-1     3.8794680E-1    -8.4994875E-1
-3.7586207E+0    -1.1034483E+0     4.9604095E-1     2.7124793E-2    -1.2672973E-1     3.8801458E-1    -8.4998542E-1
-3.7586207E+0    -1.1034483E+0     6.6138793E-1     2.7050602E-2    -1.2693082E-1     3.8810757E-1    -8.5003536E-1
-3.7586207E+0    -1.1034483E+0     8.2673491E-1     2.6958119E-2    -1.2718224E-1     3.8822326E-1    -8.5009718E-1
-3.7586207E+0    -1.1034483E+0     9.9208189E-1     2.6849502E-2    -1.2747801E-1     3.8835887E-1    -8.5016918E-1
-3.7586207E+0    -1.1034483E+0     1.1574289E+0     2.6727600E-2    -1.2781103E-1     3.8851086E-1    -8.5024939E-1
-3.7586207E+0    -1.1034483E+0     1.3227759E+0     2.6595698E-2    -1.2817312E-1     3.8867515E-1    -8.5033557E-1
-3.7586207E+0    -1.1034483E+0     1.4881228E+0     2.6457222E-2    -1.2855510E-1     3.8884731E-1    -8.5042535E-1
-3.7586207E+0    -1.1034483E+0     1.6534698E+0     2.6316084E-2    -1.2894697E-1     3.8902260E-1    -8.5051624E-1
-3.7586207E+0    -1.1034483E+0     1.8188168E+0     2.6176130E-2    -1.2933827E-1     3.8919630E-1    -8.5060573E-1
-3.7586207E+0    -1.1034483E+0     1.9841638E+0     2.6041188E-2    -1.2971800E-1     3.8936353E-1    -8.5069137E-1
-3.7586207E+0    -1.1034483E+0     2.1495108E+0     2.5915148E-2    -1.3007525E-1     3.8951965E-1    -8.5077083E-1
-3.7586207E+0    -1.1034483E+0     2.3148577E+0     2.5801535E-2    -1.3039940E-1     3.8966035E-1    -8.5084196E-1
-3.7586207E+0    -1.1034483E+0     2.4802047E+0     2.5703491E-2    -1.3068057E-1     3.8978173E-1    -8.5090287E-1
-3.7586207E+0    -1.1034483E+0     2.6455517E+0     2.5623721E-2    -1.3090995E-1     3.8988049E-1    -8.5095195E-1
-3.7586207E+0    -1.1034483E+0     2.8108987E+0     2.5564547E-2    -1.3108021E-1     3.8995395E-1    -8.5098794E-1
-3.7586207E+0    -1.1034483E+0     2.9762457E+0     2.5527521E-2    -1.3118584E-1     3.9000019E-1    -8.5100990E-1
-3.7586207E+0    -8.6206897E-1     1.0000000E-2     4.0646662E-2    -1.0040657E-1     3.7111640E-1    -8.4076232E-1
-3.7586207E+0    -8.6206897E-1     1.6534698E-1     4.0634755E-2    -1.0042563E-1     3.7113215E-1    -8.4077298E-1
-3.7586207E+0    -8.6206897E-1     3.3069396E-1     4.0593953E-2    -1.0048639E-1     3.7118470E-1    -8.4080478E-1
-3.7586207E+0    -8.6206897E-1     4.9604095E-1     4.0525167E-2    -1.0058749E-1     3.7127273E-1    -8.4085681E-1
-3.7586207E+0    -8.6206897E-1     6.6138793E-1     4.0430216E-2    -1.0072654E-1     3.7139379E-1    -8.4092765E-1
-3.7586207E+0    -8.6206897E-1     8.2673491E-1     4.0311651E-2    -1.0090023E-1     3.7154462E-1    -8.4101535E-1
-3.7586207E+0    -8.6206897E-1     9.9208189E-1     4.0172612E-2    -1.0110435E-1     3.7172108E-1    -8.4111751E-1
-3.7586207E+0    -8.6206897E-1     1.1574289E+0     4.0016888E-2    -1.0133387E-1     3.7191835E-1    -8.4123131E-1
-3.7586207E+0    -8.6206897E-1     1.3227759E+0     3.9848600E-2    -1.0158303E-1     3.7213101E-1    -8.4135363E-1
-3.7586207E+0    -8.6206897E-1     1.4881228E+0     3.9672527E-2    -1.0184542E-1     3.7235326E-1    -8.4148109E-1
-3.7586207E+0    -8.6206897E-1     1.6534698E+0     3.9493393E-2    -1.0211409E-1     3.7257889E-1    -8.4161019E-1
-3.7586207E+0    -8.6206897E-1     1.8188168E+0     3.9315973E-2    -1.0238181E-1     3.7280175E-1    -8.4173739E-1
-3.7586207E+0    -8.6206897E-1     1.9841638E+0     3.9145491E-2    -1.0264111E-1     3.7301572E-1    -8.4185921E-1
-3.7586207E+0    -8.6206897E-1     2.1495108E+0     3.8986411E-2    -1.0288460E-1     3.7321490E-1    -8.4197233E-1
-3.7586207E+0    -8.6206897E-1     2.3148577E+0     3.8843183E-2    -1.0310515E-1     3.7339388E-1    -8.4207369E-1
-3.7586207E+0    -8.6206897E-1     2.4802047E+0     3.8719714E-2    -1.0329617E-1     3.7354786E-1    -8.4216056E-1
-3.7586207E+0    -8.6206897E-1     2.6455517E+0     3.8619384E-2    -1.0345185E-1     3.7367275E-1    -8.4223063E-1
-3.7586207E+0    -8.6206897E-1     2.8108987E+0     3.8544874E-2    -1.0356735E-1     3.7376525E-1    -8.4228204E-1
-3.7586207E+0    -8.6206897E-1     2.9762457E+0     3.8498172E-2    -1.0363907E-1     3.7382300E-1    -8.4231344E-1
-3.7586207E+0    -6.2068966E-1     1.0000000E-2     6.2302354E-2    -7.7056807E-2     3.4356099E-1    -8.2387260E-1
-3.7586207E+0    -6.2068966E-1     1.6534698E-1     6.2288997E-2    -7.7069322E-2     3.4358133E-1    -8.2388736E-1
-3.7586207E+0    -6.2068966E-1     3.3069396E-1     6.2240928E-2    -7.7109671E-2     3.4364643E-1    -8.2393142E-1
-3.7586207E+0    -6.2068966E-1     4.9604095E-1     6.2159218E-2    -7.7176934E-2     3.4375455E-1    -8.2400352E-1
-3.7586207E+0    -6.2068966E-1     6.6138793E-1     6.2046062E-2    -7.7269487E-2     3.4390267E-1    -8.2410170E-1
-3.7586207E+0    -6.2068966E-1     8.2673491E-1     6.1904565E-2    -7.7385075E-2     3.4408671E-1    -8.2422327E-1
-3.7586207E+0    -6.2068966E-1     9.9208189E-1     6.1738561E-2    -7.7520842E-2     3.4430159E-1    -8.2436491E-1
-3.7586207E+0    -6.2068966E-1     1.1574289E+0     6.1552670E-2    -7.7673387E-2     3.4454136E-1    -8.2452275E-1
-3.7586207E+0    -6.2068966E-1     1.3227759E+0     6.1351967E-2    -7.7838819E-2     3.4479940E-1    -8.2469248E-1
-3.7586207E+0    -6.2068966E-1     1.4881228E+0     6.1141901E-2    -7.8012832E-2     3.4506858E-1    -8.2486944E-1
-3.7586207E+0    -6.2068966E-1     1.6534698E+0     6.0928386E-2    -7.8190796E-2     3.4534143E-1    -8.2504879E-1
-3.7586207E+0    -6.2068966E-1     1.8188168E+0     6.0717277E-2    -7.8367901E-2     3.4561052E-1    -8.2522562E-1
-3.7586207E+0    -6.2068966E-1     1.9841638E+0     6.0514247E-2    -7.8539216E-2     3.4586844E-1    -8.2539510E-1
-3.7586207E+0    -6.2068966E-1     2.1495108E+0     6.0324890E-2    -7.8699891E-2     3.4610819E-1    -8.2555261E-1
-3.7586207E+0    -6.2068966E-1     2.3148577E+0     6.0154424E-2    -7.8845279E-2     3.4632331E-1    -8.2569385E-1
-3.7586207E+0    -6.2068966E-1     2.4802047E+0     6.0007341E-2    -7.8971094E-2     3.4650805E-1    -8.2581501E-1
-3.7586207E+0    -6.2068966E-1     2.6455517E+0     5.9887630E-2    -7.9073575E-2     3.4665751E-1    -8.2591280E-1
-3.7586207E+0    -6.2068966E-1     2.8108987E+0     5.9798452E-2    -7.9149612E-2     3.4676776E-1    -8.2598459E-1
-3.7586207E+0    -6.2068966E-1     2.9762457E+0     5.9742146E-2    -7.9196873E-2     3.4683602E-1    -8.2602845E-1
-3.7586207E+0    -3.7931034E-1     1.0000000E-2     9.5449536E-2    -5.6955412E-2     3.0099807E-1    -7.9367757E-1
-3.7586207E+0    -3.7931034E-1     1.6534698E-1     9.5437119E-2    -5.6963360E-2     3.0102136E-1    -7.9369714E-1
-3.7586207E+0    -3.7931034E-1     3.3069396E-1     9.5386629E-2    -5.6989300E-2     3.0109416E-1    -7.9375556E-1
-3.7586207E+0    -3.7931034E-1     4.9604095E-1     9.5298971E-2    -5.7032627E-2     3.0121458E-1    -7.9385116E-1
-3.7586207E+0    -3.7931034E-1     6.6138793E-1     9.5176302E-2    -5.7092259E-2     3.0137943E-1    -7.9398137E-1
-3.7586207E+0    -3.7931034E-1     8.2673491E-1     9.5021883E-2    -5.7166694E-2     3.0158436E-1    -7.9414265E-1
-3.7586207E+0    -3.7931034E-1     9.9208189E-1     9.4839736E-2    -5.7254041E-2     3.0182393E-1    -7.9433062E-1
-3.7586207E+0    -3.7931034E-1     1.1574289E+0     9.4634703E-2    -5.7352059E-2     3.0209175E-1    -7.9454019E-1
-3.7586207E+0    -3.7931034E-1     1.3227759E+0     9.4412242E-2    -5.7458199E-2     3.0238065E-1    -7.9476565E-1
-3.7586207E+0    -3.7931034E-1     1.4881228E+0     9.4178318E-2    -5.7569663E-2     3.0268284E-1    -7.9500086E-1
-3.7586207E+0    -3.7931034E-1     1.6534698E+0     9.3939272E-2    -5.7683465E-2     3.0299010E-1    -7.9523939E-1
-3.7586207E+0    -3.7931034E-1     1.8188168E+0     9.3701596E-2    -5.7796519E-2     3.0329410E-1    -7.9547473E-1
-3.7586207E+0    -3.7931034E-1     1.9841638E+0     9.3471890E-2    -5.7905697E-2     3.0358645E-1    -7.9570046E-1
-3.7586207E+0    -3.7931034E-1     2.1495108E+0     9.3256537E-2    -5.8007938E-2     3.0385909E-1    -7.9591039E-1
-3.7586207E+0    -3.7931034E-1     2.3148577E+0     9.3061556E-2    -5.8100333E-2     3.0410447E-1    -7.9609878E-1
-3.7586207E+0    -3.7931034E-1     2.4802047E+0     9.2892383E-2    -5.8180217E-2     3.0431576E-1    -7.9626049E-1
-3.7586207E+0    -3.7931034E-1     2.6455517E+0     9.2753812E-2    -5.8245256E-2     3.0448706E-1    -7.9639108E-1
-3.7586207E+0    -3.7931034E-1     2.8108987E+0     9.2649670E-2    -5.8293536E-2     3.0461359E-1    -7.9648700E-1
-3.7586207E+0    -3.7931034E-1     2.9762457E+0     9.2583016E-2    -5.8323622E-2     3.0469180E-1    -7.9654561E-1
-3.7586207E+0    -1.3793103E-1     1.0000000E-2     1.4101616E-1    -4.0336913E-2     2.4304214E-1    -7.4237582E-1
-3.7586207E+0    -1.3793103E-1     1.6534698E-1     1.4101049E-1    -4.0341608E-2     2.4306460E-1    -7.4240030E-1
-3.7586207E+0    -1.3793103E-1     3.3069396E-1     1.4096748E-1    -4.0357322E-2     2.4313476E-1    -7.4247336E-1
-3.7586207E+0    -1.3793103E-1     4.9604095E-1     1.4088740E-1    -4.0383689E-2     2.4325079E-1    -7.4259295E-1
-3.7586207E+0    -1.3793103E-1     6.6138793E-1     1.4077235E-1    -4.0420039E-2     2.4340961E-1    -7.4275585E-1
-3.7586207E+0    -1.3793103E-1     8.2673491E-1     1.4062531E-1    -4.0465441E-2     2.4360702E-1    -7.4295766E-1
-3.7586207E+0    -1.3793103E-1     9.9208189E-1     1.4045015E-1    -4.0518725E-2     2.4383775E-1    -7.4319296E-1
-3.7586207E+0    -1.3793103E-1     1.1574289E+0     1.4025157E-1    -4.0578504E-2     2.4409565E-1    -7.4345536E-1
-3.7586207E+0    -1.3793103E-1     1.3227759E+0     1.4003488E-1    -4.0643209E-2     2.4437377E-1    -7.4373778E-1
-3.7586207E+0    -1.3793103E-1     1.4881228E+0     1.3980588E-1    -4.0711119E-2     2.4466462E-1    -7.4403253E-1
-3.7586207E+0    -1.3793103E-1     1.6534698E+0     1.3957084E-1    -4.0780408E-2     2.4496030E-1    -7.4433158E-1
-3.7586207E+0    -1.3793103E-1     1.8188168E+0     1.3933619E-1    -4.0849195E-2     2.4525276E-1    -7.4462679E-1
-3.7586207E+0    -1.3793103E-1     1.9841638E+0     1.3910835E-1    -4.0915580E-2     2.4553395E-1    -7.4491007E-1
-3.7586207E+0    -1.3793103E-1     2.1495108E+0     1.3889364E-1    -4.0977713E-2     2.4579613E-1    -7.4517366E-1
-3.7586207E+0    -1.3793103E-1     2.3148577E+0     1.3869805E-1    -4.1033842E-2     2.4603205E-1    -7.4541031E-1
-3.7586207E+0    -1.3793103E-1     2.4802047E+0     1.3852702E-1    -4.1082365E-2     2.4623513E-1    -7.4561353E-1
-3.7586207E+0    -1.3793103E-1     2.6455517E+0     1.3838531E-1    -4.1121887E-2     2.4639972E-1    -7.4577772E-1
-3.7586207E+0    -1.3793103E-1     2.8108987E+0     1.3827696E-1    -4.1151262E-2     2.4652122E-1    -7.4589834E-1
-3.7586207E+0    -1.3793103E-1     2.9762457E+0     1.3820496E-1    -4.1169633E-2     2.4659623E-1    -7.4597207E-1
-3.7586207E+0     1.0344828E-1     1.0000000E-2     1.9216133E-1    -2.7151936E-2     1.7763205E-1    -6.6073880E-1
-3.7586207E+0     1.0344828E-1     1.6534698E-1     1.9217326E-1    -2.7154626E-2     1.7764902E-1    -6.6076716E-1
-3.7586207E+0     1.0344828E-1     3.3069396E-1     1.9215921E-1    -2.7163757E-2     1.7770222E-1    -6.6085180E-1
-3.7586207E+0     1.0344828E-1     4.9604095E-1     1.9211786E-1    -2.7179120E-2     1.7779030E-1    -6.6099035E-1
-3.7586207E+0     1.0344828E-1     6.6138793E-1     1.9205028E-1    -2.7200321E-2     1.7791095E-1    -6.6117911E-1
-3.7586207E+0     1.0344828E-1     8.2673491E-1     1.9195814E-1    -2.7226811E-2     1.7806100E-1    -6.6141301E-1
-3.7586207E+0     1.0344828E-1     9.9208189E-1     1.9184406E-1    -2.7257902E-2     1.7823648E-1    -6.6168579E-1
-3.7586207E+0     1.0344828E-1     1.1574289E+0     1.9171041E-1    -2.7292779E-2     1.7843273E-1    -6.6199008E-1
-3.7586207E+0     1.0344828E-1     1.3227759E+0     1.9156131E-1    -2.7330521E-2     1.7864450E-1    -6.6231768E-1
-3.7586207E+0     1.0344828E-1     1.4881228E+0     1.9140075E-1    -2.7370119E-2     1.7886609E-1    -6.6265972E-1
-3.7586207E+0     1.0344828E-1     1.6534698E+0     1.9123276E-1    -2.7410508E-2     1.7909151E-1    -6.6300688E-1
-3.7586207E+0     1.0344828E-1     1.8188168E+0     1.9106189E-1    -2.7450587E-2     1.7931461E-1    -6.6334971E-1
-3.7586207E+0     1.0344828E-1     1.9841638E+0     1.9089321E-1    -2.7489252E-2     1.7952926E-1    -6.6367882E-1
-3.7586207E+0     1.0344828E-1     2.1495108E+0     1.9073147E-1    -2.7525429E-2     1.7972954E-1    -6.6398517E-1
-3.7586207E+0     1.0344828E-1     2.3148577E+0     1.9058056E-1    -2.7558102E-2     1.7990986E-1    -6.6426031E-1
-3.7586207E+0     1.0344828E-1     2.4802047E+0     1.9044537E-1    -2.7586345E-2     1.8006519E-1    -6.6449666E-1
-3.7586207E+0     1.0344828E-1     2.6455517E+0     1.9032948E-1    -2.7609352E-2     1.8019116E-1    -6.6468766E-1
-3.7586207E+0     1.0344828E-1     2.8108987E+0     1.9023621E-1    -2.7626463E-2     1.8028421E-1    -6.6482801E-1
-3.7586207E+0     1.0344828E-1     2.9762457E+0     1.9016816E-1    -2.7637184E-2     1.8034171E-1    -6.6491382E-1
-3.7586207E+0     3.4482759E-1     1.0000000E-2     2.2495654E-1    -1.7233676E-2     1.1864132E-1    -5.4236522E-1
-3.7586207E+0     3.4482759E-1     1.6534698E-1     2.2499749E-1    -1.7235188E-2     1.1865113E-1    -5.4239435E-1
-3.7586207E+0     3.4482759E-1     3.3069396E-1     2.2503491E-1    -1.7240311E-2     1.1868345E-1    -5.4248130E-1
-3.7586207E+0     3.4482759E-1     4.9604095E-1     2.2506490E-1    -1.7248923E-2     1.1873748E-1    -5.4262365E-1
-3.7586207E+0     3.4482759E-1     6.6138793E-1     2.2508657E-1    -1.7260800E-2     1.1881179E-1    -5.4281762E-1
-3.7586207E+0     3.4482759E-1     8.2673491E-1     2.2509930E-1    -1.7275628E-2     1.1890442E-1    -5.4305805E-1
-3.7586207E+0     3.4482759E-1     9.9208189E-1     2.2510260E-1    -1.7293017E-2     1.1901292E-1    -5.4333853E-1
-3.7586207E+0     3.4482759E-1     1.1574289E+0     2.2509642E-1    -1.7312506E-2     1.1913438E-1    -5.4365154E-1
-3.7586207E+0     3.4482759E-1     1.3227759E+0     2.2508076E-1    -1.7333574E-2     1.1926556E-1    -5.4398866E-1
-3.7586207E+0     3.4482759E-1     1.4881228E+0     2.2505622E-1    -1.7355657E-2     1.1940292E-1    -5.4434080E-1
-3.7586207E+0     3.4482759E-1     1.6534698E+0     2.2502318E-1    -1.7378156E-2     1.1954274E-1    -5.4469838E-1
-3.7586207E+0     3.4482759E-1     1.8188168E+0     2.2498255E-1    -1.7400459E-2     1.1968121E-1    -5.4505167E-1
-3.7586207E+0     3.4482759E-1     1.9841638E+0     2.2493573E-1    -1.7421954E-2     1.1981452E-1    -5.4539097E-1
-3.7586207E+0     3.4482759E-1     2.1495108E+0     2.2488386E-1    -1.7442047E-2     1.1993901E-1    -5.4570695E-1
-3.7586207E+0     3.4482759E-1     2.3148577E+0     2.2482853E-1    -1.7460179E-2     1.2005122E-1    -5.4599087E-1
-3.7586207E+0     3.4482759E-1     2.4802047E+0     2.2477123E-1    -1.7475842E-2     1.2014801E-1    -5.4623484E-1
-3.7586207E+0     3.4482759E-1     2.6455517E+0     2.2471364E-1    -1.7488595E-2     1.2022668E-1    -5.4643206E-1
-3.7586207E+0     3.4482759E-1     2.8108987E+0     2.2465738E-1    -1.7498077E-2     1.2028501E-1    -5.4657701E-1
-3.7586207E+0     3.4482759E-1     2.9762457E+0     2.2460404E-1    -1.7504019E-2     1.2032136E-1    -5.4666565E-1
-3.7586207E+0     5.8620690E-1     1.0000000E-2     2.0555347E-1    -1.0200591E-2     7.3731135E-2    -3.9387363E-1
-3.7586207E+0     5.8620690E-1     1.6534698E-1     2.0562198E-1    -1.0201382E-2     7.3735737E-2    -3.9389885E-1
-3.7586207E+0     5.8620690E-1     3.3069396E-1     2.0570851E-1    -1.0204045E-2     7.3752663E-2    -3.9397414E-1
-3.7586207E+0     5.8620690E-1     4.9604095E-1     2.0580676E-1    -1.0208515E-2     7.3781544E-2    -3.9409740E-1
-3.7586207E+0     5.8620690E-1     6.6138793E-1     2.0591409E-1    -1.0214676E-2     7.3821614E-2    -3.9426540E-1
-3.7586207E+0     5.8620690E-1     8.2673491E-1     2.0602759E-1    -1.0222365E-2     7.3871805E-2    -3.9447369E-1
-3.7586207E+0     5.8620690E-1     9.9208189E-1     2.0614423E-1    -1.0231377E-2     7.3930775E-2    -3.9471675E-1
-3.7586207E+0     5.8620690E-1     1.1574289E+0     2.0626083E-1    -1.0241473E-2     7.3996946E-2    -3.9498809E-1
-3.7586207E+0     5.8620690E-1     1.3227759E+0     2.0637427E-1    -1.0252383E-2     7.4068534E-2    -3.9528044E-1
-3.7586207E+0     5.8620690E-1     1.4881228E+0     2.0648144E-1    -1.0263812E-2     7.4143606E-2    -3.9558593E-1
-3.7586207E+0     5.8620690E-1     1.6534698E+0     2.0657950E-1    -1.0275451E-2     7.4220122E-2    -3.9589628E-1
-3.7586207E+0     5.8620690E-1     1.8188168E+0     2.0666575E-1    -1.0286983E-2     7.4295993E-2    -3.9620301E-1
-3.7586207E+0     5.8620690E-1     1.9841638E+0     2.0673778E-1    -1.0298092E-2     7.4369145E-2    -3.9649773E-1
-3.7586207E+0     5.8620690E-1     2.1495108E+0     2.0679360E-1    -1.0308471E-2     7.4437562E-2    -3.9677229E-1
-3.7586207E+0     5.8620690E-1     2.3148577E+0     2.0683165E-1    -1.0317833E-2     7.4499356E-2    -3.9701908E-1
-3.7586207E+0     5.8620690E-1     2.4802047E+0     2.0685088E-1    -1.0325916E-2     7.4552811E-2    -3.9723120E-1
-3.7586207E+0     5.8620690E-1     2.6455517E+0     2.0685069E-1    -1.0332493E-2     7.4596440E-2    -3.9740273E-1
-3.7586207E+0     5.8620690E-1     2.8108987E+0     2.0683109E-1    -1.0337381E-2     7.4629027E-2    -3.9752882E-1
-3.7586207E+0     5.8620690E-1     2.9762457E+0     2.0679257E-1    -1.0340439E-2     7.4649661E-2    -3.9760594E-1
-3.7586207E+0     8.2758621E-1     1.0000000E-2     1.3391944E-1    -5.3953931E-3     4.1099559E-2    -2.3881307E-1
-3.7586207E+0     8.2758621E-1     1.6534698E-1     1.3400073E-1    -5.3958348E-3     4.1101097E-2    -2.3883149E-1
-3.7586207E+0     8.2758621E-1     3.3069396E-1     1.3410542E-1    -5.3972415E-3     4.1109416E-2    -2.3888647E-1
-3.7586207E+0     8.2758621E-1     4.9604095E-1     1.3422612E-1    -5.3995772E-3     4.1124395E-2    -2.3897649E-1
