 Log10[q2](GeV^2)  Log10[r2](GeV^2)     theta        G2Gluon          G2Ghost           G2Quark          G2Sword
-3.2758621E+0    -3.0344828E+0     1.9841638E+0     1.3840621E-5     4.0201342E-3     3.2342069E-5     3.3388872E-5
-3.2758621E+0    -3.0344828E+0     2.1495108E+0    -3.5721804E-2     4.0218612E-3     3.0830815E-5     3.0241434E-5
-3.2758621E+0    -3.0344828E+0     2.3148577E+0     1.0320422E-3     4.0459414E-3     2.8465856E-5     2.6857297E-5
-3.2758621E+0    -3.0344828E+0     2.4802047E+0     1.3546533E-2     4.1271228E-3     2.5790678E-5     2.4563590E-5
-3.2758621E+0    -3.0344828E+0     2.6455517E+0     3.2646862E-4     4.2378388E-3     2.3649117E-5     2.2753990E-5
-3.2758621E+0    -3.0344828E+0     2.8108987E+0     3.9951980E-4     4.3984655E-3     2.2724426E-5     2.1454434E-5
-3.2758621E+0    -3.0344828E+0     2.9762457E+0     2.6216248E-2     5.3962621E-3     3.2461287E-5     2.0434630E-5
-3.2758621E+0    -2.7931034E+0     1.0000000E-2    -2.0187116E-3     5.2199975E-3     8.0548651E-5     8.4533095E-5
-3.2758621E+0    -2.7931034E+0     1.6534698E-1    -1.6566612E-3     5.0895838E-3     8.5232783E-5     8.4173761E-5
-3.2758621E+0    -2.7931034E+0     3.3069396E-1    -7.8117372E-4     4.9529062E-3     7.1169723E-5     8.3107225E-5
-3.2758621E+0    -2.7931034E+0     4.9604095E-1    -1.4097896E-4     4.7041857E-3     7.8166583E-5     8.1384490E-5
-3.2758621E+0    -2.7931034E+0     6.6138793E-1    -4.8887423E-4     4.5773485E-3     8.0071678E-5     7.9102071E-5
-3.2758621E+0    -2.7931034E+0     8.2673491E-1    -8.8237948E-4     4.4600696E-3     8.0844175E-5     7.6340720E-5
-3.2758621E+0    -2.7931034E+0     9.9208189E-1     5.1022465E-3     4.3613710E-3     7.9998132E-5     7.3047983E-5
-3.2758621E+0    -2.7931034E+0     1.1574289E+0    -1.0750463E-3     4.3209483E-3     7.4923579E-5     6.9287058E-5
-3.2758621E+0    -2.7931034E+0     1.3227759E+0    -7.7314653E-3     4.2784842E-3     7.0691827E-5     6.5144171E-5
-3.2758621E+0    -2.7931034E+0     1.4881228E+0    -1.1317210E-2     4.2365540E-3     6.6685700E-5     6.0720326E-5
-3.2758621E+0    -2.7931034E+0     1.6534698E+0     3.0230024E-3     4.1915705E-3     6.0772247E-5     5.6818141E-5
-3.2758621E+0    -2.7931034E+0     1.8188168E+0     1.0671654E-3     4.1716051E-3     5.7312576E-5     5.3592948E-5
-3.2758621E+0    -2.7931034E+0     1.9841638E+0    -4.1273540E-4     4.1541444E-3     5.4017132E-5     5.0277790E-5
-3.2758621E+0    -2.7931034E+0     2.1495108E+0    -1.6116862E-2     4.1481859E-3     4.8715091E-5     4.6635001E-5
-3.2758621E+0    -2.7931034E+0     2.3148577E+0     4.3251234E-4     4.1671740E-3     4.4798144E-5     4.3199817E-5
-3.2758621E+0    -2.7931034E+0     2.4802047E+0     6.0401485E-3     4.2161700E-3     4.1630490E-5     4.0124683E-5
-3.2758621E+0    -2.7931034E+0     2.6455517E+0    -1.8364910E-5     4.2849066E-3     3.8878635E-5     3.7333943E-5
-3.2758621E+0    -2.7931034E+0     2.8108987E+0    -8.4891832E-6     4.3618380E-3     3.7116312E-5     3.5452714E-5
-3.2758621E+0    -2.7931034E+0     2.9762457E+0     1.1728524E-2     4.8789697E-3     2.4482343E-5     3.4328889E-5
-3.2758621E+0    -2.5517241E+0     1.0000000E-2    -8.5090958E-4     5.2701319E-3     8.6013546E-5     1.2718767E-4
-3.2758621E+0    -2.5517241E+0     1.6534698E-1    -7.3045303E-4     5.1363979E-3     9.3180223E-5     1.2672555E-4
-3.2758621E+0    -2.5517241E+0     3.3069396E-1    -4.2523142E-4     4.9889379E-3     1.0355083E-4     1.2534100E-4
-3.2758621E+0    -2.5517241E+0     4.9604095E-1    -1.9953571E-4     4.7604109E-3     1.1709949E-4     1.2305692E-4
-3.2758621E+0    -2.5517241E+0     6.6138793E-1    -2.9774081E-4     4.6905535E-3     1.1791845E-4     1.1991064E-4
-3.2758621E+0    -2.5517241E+0     8.2673491E-1    -4.0273578E-4     4.6072930E-3     1.1810077E-4     1.1595417E-4
-3.2758621E+0    -2.5517241E+0     9.9208189E-1     1.6968800E-3     4.5137112E-3     1.1771941E-4     1.1125910E-4
-3.2758621E+0    -2.5517241E+0     1.1574289E+0    -3.0997586E-4     4.4183000E-3     1.1605884E-4     1.0594616E-4
-3.2758621E+0    -2.5517241E+0     1.3227759E+0    -2.3718347E-3     4.3718466E-3     1.1058711E-4     1.0024207E-4
-3.2758621E+0    -2.5517241E+0     1.4881228E+0    -4.1498023E-3     4.3468643E-3     1.0526619E-4     9.4906942E-5
-3.2758621E+0    -2.5517241E+0     1.6534698E+0     6.9202141E-4     4.3244265E-3     1.0111370E-4     8.9892958E-5
-3.2758621E+0    -2.5517241E+0     1.8188168E+0     1.7952765E-5     4.3011437E-3     9.2115673E-5     8.4650050E-5
-3.2758621E+0    -2.5517241E+0     1.9841638E+0    -4.5294968E-4     4.2836792E-3     8.4978836E-5     7.9186973E-5
-3.2758621E+0    -2.5517241E+0     2.1495108E+0    -5.4834865E-3     4.2893892E-3     8.0504797E-5     7.3638542E-5
-3.2758621E+0    -2.5517241E+0     2.3148577E+0     8.5472487E-5     4.3018586E-3     7.4855843E-5     6.9209772E-5
-3.2758621E+0    -2.5517241E+0     2.4802047E+0     1.9561726E-3     4.3309196E-3     7.1392659E-5     6.5719238E-5
-3.2758621E+0    -2.5517241E+0     2.6455517E+0    -1.4797249E-4     4.3924909E-3     6.6885471E-5     6.2851395E-5
-3.2758621E+0    -2.5517241E+0     2.8108987E+0    -1.5856119E-4     4.5560665E-3     6.0056359E-5     6.0691012E-5
-3.2758621E+0    -2.5517241E+0     2.9762457E+0     3.8584076E-3     5.0081402E-3     4.6131599E-5     5.9356234E-5
-3.2758621E+0    -2.3103448E+0     1.0000000E-2    -3.6427909E-4     5.3081763E-3     1.3658084E-4     1.9928061E-4
-3.2758621E+0    -2.3103448E+0     1.6534698E-1    -3.4944195E-4     5.1704488E-3     1.4808072E-4     1.9860647E-4
-3.2758621E+0    -2.3103448E+0     3.3069396E-1    -2.9140818E-4     5.0101411E-3     1.6659288E-4     1.9659056E-4
-3.2758621E+0    -2.3103448E+0     4.9604095E-1    -2.4577274E-4     4.8235858E-3     1.8063813E-4     1.9327879E-4
-3.2758621E+0    -2.3103448E+0     6.6138793E-1    -2.5377199E-4     4.7759553E-3     1.7944396E-4     1.8875002E-4
-3.2758621E+0    -2.3103448E+0     8.2673491E-1    -2.5829323E-4     4.7205039E-3     1.7839035E-4     1.8313259E-4
-3.2758621E+0    -2.3103448E+0     9.9208189E-1     1.5981000E-4     4.6595027E-3     1.7698786E-4     1.7663046E-4
-3.2758621E+0    -2.3103448E+0     1.1574289E+0    -1.5469607E-4     4.5959232E-3     1.7512633E-4     1.6963204E-4
-3.2758621E+0    -2.3103448E+0     1.3227759E+0    -4.2182142E-4     4.5349406E-3     1.7175918E-4     1.6298386E-4
-3.2758621E+0    -2.3103448E+0     1.4881228E+0    -1.0016623E-3     4.4761020E-3     1.6383726E-4     1.5631486E-4
-3.2758621E+0    -2.3103448E+0     1.6534698E+0    -1.3226023E-4     4.4332380E-3     1.5640684E-4     1.4925221E-4
-3.2758621E+0    -2.3103448E+0     1.8188168E+0    -2.6145162E-4     4.4121778E-3     1.5059730E-4     1.4190713E-4
-3.2758621E+0    -2.3103448E+0     1.9841638E+0    -3.3396019E-4     4.4153819E-3     1.4637119E-4     1.3444241E-4
-3.2758621E+0    -2.3103448E+0     2.1495108E+0    -1.1063542E-3     4.4357618E-3     1.3797387E-4     1.2704321E-4
-3.2758621E+0    -2.3103448E+0     2.3148577E+0    -1.0827343E-4     4.4832192E-3     1.2835460E-4     1.2061766E-4
-3.2758621E+0    -2.3103448E+0     2.4802047E+0     2.2173663E-4     4.5589191E-3     1.1997595E-4     1.1556096E-4
-3.2758621E+0    -2.3103448E+0     2.6455517E+0    -1.8112794E-4     4.6477209E-3     1.1152833E-4     1.1153579E-4
-3.2758621E+0    -2.3103448E+0     2.8108987E+0    -1.8735267E-4     4.7408410E-3     1.0408531E-4     1.0854190E-4
-3.2758621E+0    -2.3103448E+0     2.9762457E+0     5.5867137E-4     5.0742282E-3     8.4865137E-5     1.0668248E-4
-3.2758621E+0    -2.0689655E+0     1.0000000E-2    -3.3968966E-4     5.3105326E-3     2.2405661E-4     3.2418696E-4
-3.2758621E+0    -2.0689655E+0     1.6534698E-1    -3.5403413E-4     5.1689041E-3     2.4326875E-4     3.2326639E-4
-3.2758621E+0    -2.0689655E+0     3.3069396E-1    -3.5388035E-4     4.9965875E-3     2.7207194E-4     3.2052244E-4
-3.2758621E+0    -2.0689655E+0     4.9604095E-1    -3.5012744E-4     4.8492937E-3     2.8837053E-4     3.1604646E-4
-3.2758621E+0    -2.0689655E+0     6.6138793E-1    -3.4667930E-4     4.8202004E-3     2.8630137E-4     3.1000191E-4
-3.2758621E+0    -2.0689655E+0     8.2673491E-1    -3.4125003E-4     4.7858296E-3     2.8325610E-4     3.0266789E-4
-3.2758621E+0    -2.0689655E+0     9.9208189E-1    -3.2538538E-4     4.7475895E-3     2.7778089E-4     2.9455544E-4
-3.2758621E+0    -2.0689655E+0     1.1574289E+0    -3.1313430E-4     4.7096059E-3     2.7158786E-4     2.8627412E-4
-3.2758621E+0    -2.0689655E+0     1.3227759E+0    -2.9046167E-4     4.6761627E-3     2.6647932E-4     2.7726098E-4
-3.2758621E+0    -2.0689655E+0     1.4881228E+0    -3.1074067E-4     4.6504515E-3     2.6272190E-4     2.6756027E-4
-3.2758621E+0    -2.0689655E+0     1.6534698E+0    -2.8804474E-4     4.6355956E-3     2.5857256E-4     2.5736229E-4
-3.2758621E+0    -2.0689655E+0     1.8188168E+0    -2.8575613E-4     4.6310707E-3     2.5216439E-4     2.4689706E-4
-3.2758621E+0    -2.0689655E+0     1.9841638E+0    -2.8292492E-4     4.6320855E-3     2.3753422E-4     2.3642511E-4
-3.2758621E+0    -2.0689655E+0     2.1495108E+0    -2.7014384E-4     4.6513660E-3     2.2396673E-4     2.2624790E-4
-3.2758621E+0    -2.0689655E+0     2.3148577E+0    -2.4792149E-4     4.6892977E-3     2.1309496E-4     2.1683376E-4
-3.2758621E+0    -2.0689655E+0     2.4802047E+0    -2.3602778E-4     4.7401941E-3     2.0348770E-4     2.0940387E-4
-3.2758621E+0    -2.0689655E+0     2.6455517E+0    -2.3660510E-4     4.7930690E-3     1.9400978E-4     2.0372921E-4
-3.2758621E+0    -2.0689655E+0     2.8108987E+0    -2.3152009E-4     4.8413739E-3     1.8668836E-4     1.9964517E-4
-3.2758621E+0    -2.0689655E+0     2.9762457E+0    -2.1791327E-4     5.1365925E-3     1.5632076E-4     1.9716336E-4
-3.2758621E+0    -1.8275862E+0     1.0000000E-2    -5.5063809E-4     5.2537221E-3     3.7247852E-4     5.4009113E-4
-3.2758621E+0    -1.8275862E+0     1.6534698E-1    -5.7545400E-4     5.1087033E-3     4.0483316E-4     5.3886080E-4
-3.2758621E+0    -1.8275862E+0     3.3069396E-1    -5.7541496E-4     4.9272913E-3     4.4333181E-4     5.3522841E-4
-3.2758621E+0    -1.8275862E+0     4.9604095E-1    -5.7195811E-4     4.8125125E-3     4.6400892E-4     5.2943029E-4
-3.2758621E+0    -1.8275862E+0     6.6138793E-1    -5.6702369E-4     4.7966105E-3     4.6161557E-4     5.2191336E-4
-3.2758621E+0    -1.8275862E+0     8.2673491E-1    -5.6032702E-4     4.7788578E-3     4.5874031E-4     5.1329938E-4
-3.2758621E+0    -1.8275862E+0     9.9208189E-1    -5.5298820E-4     4.7604224E-3     4.5524079E-4     5.0327594E-4
-3.2758621E+0    -1.8275862E+0     1.1574289E+0    -5.4419870E-4     4.7434106E-3     4.5107720E-4     4.9189543E-4
-3.2758621E+0    -1.8275862E+0     1.3227759E+0    -5.3146394E-4     4.7282916E-3     4.4501766E-4     4.7937771E-4
-3.2758621E+0    -1.8275862E+0     1.4881228E+0    -5.1391255E-4     4.7141309E-3     4.2973091E-4     4.6598896E-4
-3.2758621E+0    -1.8275862E+0     1.6534698E+0    -4.9220789E-4     4.7171461E-3     4.1055824E-4     4.5203313E-4
-3.2758621E+0    -1.8275862E+0     1.8188168E+0    -4.7651966E-4     4.7038900E-3     3.9724834E-4     4.3785095E-4
-3.2758621E+0    -1.8275862E+0     1.9841638E+0    -4.6062055E-4     4.7146401E-3     3.8318842E-4     4.2382162E-4
-3.2758621E+0    -1.8275862E+0     2.1495108E+0    -4.4824232E-4     4.7354415E-3     3.7090823E-4     4.1035881E-4
-3.2758621E+0    -1.8275862E+0     2.3148577E+0    -4.3788962E-4     4.7650584E-3     3.6123412E-4     3.9790302E-4
-3.2758621E+0    -1.8275862E+0     2.4802047E+0    -4.2575948E-4     4.7972674E-3     3.5052677E-4     3.8698692E-4
-3.2758621E+0    -1.8275862E+0     2.6455517E+0    -4.1477282E-4     4.8284046E-3     3.4029574E-4     3.7861021E-4
-3.2758621E+0    -1.8275862E+0     2.8108987E+0    -4.0577988E-4     4.8548936E-3     3.3231892E-4     3.7271138E-4
-3.2758621E+0    -1.8275862E+0     2.9762457E+0    -4.0263262E-4     5.1338252E-3     2.8241950E-4     3.6917693E-4
-3.2758621E+0    -1.5862069E+0     1.0000000E-2    -9.1553469E-4     5.1265525E-3     6.3443441E-4     9.4801901E-4
-3.2758621E+0    -1.5862069E+0     1.6534698E-1    -9.5782595E-4     4.9798758E-3     6.8977901E-4     9.4649689E-4
-3.2758621E+0    -1.5862069E+0     3.3069396E-1    -9.5949989E-4     4.7851740E-3     7.3685587E-4     9.4194306E-4
-3.2758621E+0    -1.5862069E+0     4.9604095E-1    -9.5424928E-4     4.6983996E-3     7.6591276E-4     9.3445119E-4
-3.2758621E+0    -1.5862069E+0     6.6138793E-1    -9.4187421E-4     4.6902350E-3     7.5892608E-4     9.2416819E-4
-3.2758621E+0    -1.5862069E+0     8.2673491E-1    -9.2733398E-4     4.6803046E-3     7.4895029E-4     9.1129942E-4
-3.2758621E+0    -1.5862069E+0     9.9208189E-1    -9.1290866E-4     4.6698098E-3     7.3524692E-4     8.9610186E-4
-3.2758621E+0    -1.5862069E+0     1.1574289E+0    -8.9750125E-4     4.6607386E-3     7.2092883E-4     8.7889146E-4
-3.2758621E+0    -1.5862069E+0     1.3227759E+0    -8.8162137E-4     4.6548404E-3     7.0548055E-4     8.6004360E-4
-3.2758621E+0    -1.5862069E+0     1.4881228E+0    -8.6956269E-4     4.6524939E-3     6.9048153E-4     8.3998774E-4
-3.2758621E+0    -1.5862069E+0     1.6534698E+0    -8.5054292E-4     4.6699069E-3     6.7183037E-4     8.1920702E-4
-3.2758621E+0    -1.5862069E+0     1.8188168E+0    -8.3744467E-4     4.6660514E-3     6.6395878E-4     7.9823487E-4
-3.2758621E+0    -1.5862069E+0     1.9841638E+0    -8.1976118E-4     4.6801048E-3     6.5454114E-4     7.7764804E-4
-3.2758621E+0    -1.5862069E+0     2.1495108E+0    -8.0072496E-4     4.6995949E-3     6.4579094E-4     7.5805560E-4
-3.2758621E+0    -1.5862069E+0     2.3148577E+0    -7.8088007E-4     4.7199948E-3     6.3181732E-4     7.4008146E-4
-3.2758621E+0    -1.5862069E+0     2.4802047E+0    -7.6258555E-4     4.7400018E-3     6.1692689E-4     7.2433912E-4
-3.2758621E+0    -1.5862069E+0     2.6455517E+0    -7.4863681E-4     4.7592324E-3     6.0411703E-4     7.1140602E-4
-3.2758621E+0    -1.5862069E+0     2.8108987E+0    -7.3663827E-4     4.7750181E-3     5.9309765E-4     7.0179179E-4
-3.2758621E+0    -1.5862069E+0     2.9762457E+0    -7.2964341E-4     5.0444517E-3     5.0836631E-4     6.9604501E-4
-3.2758621E+0    -1.3448276E+0     1.0000000E-2    -1.5712147E-3     4.8946392E-3     9.8076953E-4     1.6931402E-3
-3.2758621E+0    -1.3448276E+0     1.6534698E-1    -1.6444701E-3     4.7488391E-3     1.0752682E-3     1.6909530E-3
-3.2758621E+0    -1.3448276E+0     3.3069396E-1    -1.6440326E-3     4.5485686E-3     1.2021433E-3     1.6844123E-3
-3.2758621E+0    -1.3448276E+0     4.9604095E-1    -1.6328912E-3     4.4838892E-3     1.2388055E-3     1.6736614E-3
-3.2758621E+0    -1.3448276E+0     6.6138793E-1    -1.6205159E-3     4.4818958E-3     1.2307496E-3     1.6589244E-3
-3.2758621E+0    -1.3448276E+0     8.2673491E-1    -1.6026436E-3     4.4802678E-3     1.2231692E-3     1.6405139E-3
-3.2758621E+0    -1.3448276E+0     9.9208189E-1    -1.5817837E-3     4.4795949E-3     1.2149802E-3     1.6188301E-3
-3.2758621E+0    -1.3448276E+0     1.1574289E+0    -1.5535408E-3     4.4802211E-3     1.2064944E-3     1.5943570E-3
-3.2758621E+0    -1.3448276E+0     1.3227759E+0    -1.5199653E-3     4.4833577E-3     1.1983972E-3     1.5676590E-3
-3.2758621E+0    -1.3448276E+0     1.4881228E+0    -1.4933231E-3     4.4887361E-3     1.1911677E-3     1.5393768E-3
-3.2758621E+0    -1.3448276E+0     1.6534698E+0    -1.4659106E-3     4.5075855E-3     1.1789332E-3     1.5102197E-3
-3.2758621E+0    -1.3448276E+0     1.8188168E+0    -1.4292964E-3     4.5134066E-3     1.1749563E-3     1.4809557E-3
-3.2758621E+0    -1.3448276E+0     1.9841638E+0    -1.4052798E-3     4.5234289E-3     1.1488359E-3     1.4523970E-3
-3.2758621E+0    -1.3448276E+0     2.1495108E+0    -1.3857226E-3     4.5348861E-3     1.1206064E-3     1.4253802E-3
-3.2758621E+0    -1.3448276E+0     2.3148577E+0    -1.3633764E-3     4.5476398E-3     1.0948667E-3     1.4007402E-3
-3.2758621E+0    -1.3448276E+0     2.4802047E+0    -1.3446779E-3     4.5609479E-3     1.0728481E-3     1.3792789E-3
-3.2758621E+0    -1.3448276E+0     2.6455517E+0    -1.3293698E-3     4.5734448E-3     1.0552108E-3     1.3617269E-3
-3.2758621E+0    -1.3448276E+0     2.8108987E+0    -1.3170275E-3     4.5836851E-3     1.0437997E-3     1.3487067E-3
-3.2758621E+0    -1.3448276E+0     2.9762457E+0    -1.3108929E-3     4.8435262E-3     8.9893765E-4     1.3406952E-3
-3.2758621E+0    -1.1034483E+0     1.0000000E-2    -2.6493750E-3     4.5686092E-3     1.6631487E-3     3.0798835E-3
-3.2758621E+0    -1.1034483E+0     1.6534698E-1    -2.7752591E-3     4.4271756E-3     1.8238702E-3     3.0766505E-3
-3.2758621E+0    -1.1034483E+0     3.3069396E-1    -2.7804525E-3     4.2245813E-3     2.0343762E-3     3.0669868E-3
-3.2758621E+0    -1.1034483E+0     4.9604095E-1    -2.7667875E-3     4.1786241E-3     2.0802278E-3     3.0511165E-3
-3.2758621E+0    -1.1034483E+0     6.6138793E-1    -2.7543048E-3     4.1803337E-3     2.0734523E-3     3.0293914E-3
-3.2758621E+0    -1.1034483E+0     8.2673491E-1    -2.7355680E-3     4.1825371E-3     2.0641697E-3     3.0022999E-3
-3.2758621E+0    -1.1034483E+0     9.9208189E-1    -2.7130526E-3     4.1851922E-3     2.0499292E-3     2.9704622E-3
-3.2758621E+0    -1.1034483E+0     1.1574289E+0    -2.6904740E-3     4.1872682E-3     2.0252096E-3     2.9346245E-3
-3.2758621E+0    -1.1034483E+0     1.3227759E+0    -2.6639094E-3     4.1899201E-3     1.9916402E-3     2.8956500E-3
-3.2758621E+0    -1.1034483E+0     1.4881228E+0    -2.6332719E-3     4.1944878E-3     1.9573570E-3     2.8545076E-3
-3.2758621E+0    -1.1034483E+0     1.6534698E+0    -2.6068406E-3     4.2008845E-3     1.9237909E-3     2.8122566E-3
-3.2758621E+0    -1.1034483E+0     1.8188168E+0    -2.5818132E-3     4.2087391E-3     1.8909504E-3     2.7700267E-3
-3.2758621E+0    -1.1034483E+0     1.9841638E+0    -2.5567935E-3     4.2182658E-3     1.8607690E-3     2.7289928E-3
-3.2758621E+0    -1.1034483E+0     2.1495108E+0    -2.5185879E-3     4.2293403E-3     1.8326691E-3     2.6903435E-3
-3.2758621E+0    -1.1034483E+0     2.3148577E+0    -2.4828559E-3     4.2407918E-3     1.8069079E-3     2.6552435E-3
-3.2758621E+0    -1.1034483E+0     2.4802047E+0    -2.4536761E-3     4.2517275E-3     1.7856843E-3     2.6247907E-3
-3.2758621E+0    -1.1034483E+0     2.6455517E+0    -2.4252401E-3     4.2616118E-3     1.7685450E-3     2.5999705E-3
-3.2758621E+0    -1.1034483E+0     2.8108987E+0    -2.4099901E-3     4.2694854E-3     1.7581916E-3     2.5816092E-3
-3.2758621E+0    -1.1034483E+0     2.9762457E+0    -2.3998679E-3     4.5171922E-3     1.5131888E-3     2.5703319E-3
-3.2758621E+0    -8.6206897E-1     1.0000000E-2    -4.6362365E-3     4.1148899E-3     2.5118098E-3     5.6363257E-3
-3.2758621E+0    -8.6206897E-1     1.6534698E-1    -4.8481246E-3     3.9813702E-3     2.7762292E-3     5.6316968E-3
-3.2758621E+0    -8.6206897E-1     3.3069396E-1    -4.8516851E-3     3.7859361E-3     3.1642647E-3     5.6178658E-3
-3.2758621E+0    -8.6206897E-1     4.9604095E-1    -4.8224291E-3     3.7537753E-3     3.2257419E-3     5.5951692E-3
-3.2758621E+0    -8.6206897E-1     6.6138793E-1    -4.7962267E-3     3.7558461E-3     3.2132109E-3     5.5641349E-3
-3.2758621E+0    -8.6206897E-1     8.2673491E-1    -4.7660887E-3     3.7586675E-3     3.1958691E-3     5.5254932E-3
-3.2758621E+0    -8.6206897E-1     9.9208189E-1    -4.7243569E-3     3.7620982E-3     3.1768901E-3     5.4801673E-3
-3.2758621E+0    -8.6206897E-1     1.1574289E+0    -4.6788713E-3     3.7669149E-3     3.1552659E-3     5.4292604E-3
-3.2758621E+0    -8.6206897E-1     1.3227759E+0    -4.6254809E-3     3.7731458E-3     3.1300339E-3     5.3740387E-3
-3.2758621E+0    -8.6206897E-1     1.4881228E+0    -4.5750906E-3     3.7812583E-3     3.1018841E-3     5.3159101E-3
-3.2758621E+0    -8.6206897E-1     1.6534698E+0    -4.5331049E-3     3.7850992E-3     3.0848297E-3     5.2563975E-3
-3.2758621E+0    -8.6206897E-1     1.8188168E+0    -4.4733896E-3     3.7969055E-3     3.0574058E-3     5.1971058E-3
-3.2758621E+0    -8.6206897E-1     1.9841638E+0    -4.4296065E-3     3.8072650E-3     3.0340724E-3     5.1396823E-3
-3.2758621E+0    -8.6206897E-1     2.1495108E+0    -4.3820057E-3     3.8180443E-3     3.0118427E-3     5.0857715E-3
-3.2758621E+0    -8.6206897E-1     2.3148577E+0    -4.3401783E-3     3.8286203E-3     2.9900494E-3     5.0369631E-3
-3.2758621E+0    -8.6206897E-1     2.4802047E+0    -4.2992843E-3     3.8384247E-3     2.9734165E-3     4.9947365E-3
-3.2758621E+0    -8.6206897E-1     2.6455517E+0    -4.2688788E-3     3.8465198E-3     2.9578176E-3     4.9604039E-3
-3.2758621E+0    -8.6206897E-1     2.8108987E+0    -4.2516113E-3     3.8515347E-3     2.9501012E-3     4.9350545E-3
-3.2758621E+0    -8.6206897E-1     2.9762457E+0    -4.2349154E-3     4.0820569E-3     2.5433822E-3     4.9195061E-3
-3.2758621E+0    -6.2068966E-1     1.0000000E-2    -7.9220771E-3     3.5759774E-3     3.7975700E-3     1.0196128E-2
-3.2758621E+0    -6.2068966E-1     1.6534698E-1    -8.2711925E-3     3.4540471E-3     4.2144614E-3     1.0189800E-2
-3.2758621E+0    -6.2068966E-1     3.3069396E-1    -8.2707576E-3     3.2824290E-3     4.8832011E-3     1.0170898E-2
-3.2758621E+0    -6.2068966E-1     4.9604095E-1    -8.2495678E-3     3.2623072E-3     4.9645783E-3     1.0139900E-2
-3.2758621E+0    -6.2068966E-1     6.6138793E-1    -8.2221201E-3     3.2646218E-3     4.9582103E-3     1.0097555E-2
-3.2758621E+0    -6.2068966E-1     8.2673491E-1    -8.1889126E-3     3.2675497E-3     4.9496304E-3     1.0044899E-2
-3.2758621E+0    -6.2068966E-1     9.9208189E-1    -8.1438836E-3     3.2725954E-3     4.9373816E-3     9.9832309E-3
-3.2758621E+0    -6.2068966E-1     1.1574289E+0    -8.0926003E-3     3.2778484E-3     4.9217705E-3     9.9140969E-3
-3.2758621E+0    -6.2068966E-1     1.3227759E+0    -8.0528416E-3     3.2840482E-3     4.9042192E-3     9.8392591E-3
-3.2758621E+0    -6.2068966E-1     1.4881228E+0    -7.9922702E-3     3.2925258E-3     4.8789102E-3     9.7606614E-3
-3.2758621E+0    -6.2068966E-1     1.6534698E+0    -7.9448776E-3     3.2962056E-3     4.8715855E-3     9.6803878E-3
-3.2758621E+0    -6.2068966E-1     1.8188168E+0    -7.8920431E-3     3.3066913E-3     4.8448904E-3     9.6006136E-3
-3.2758621E+0    -6.2068966E-1     1.9841638E+0    -7.8248793E-3     3.3164133E-3     4.8189627E-3     9.5235495E-3
-3.2758621E+0    -6.2068966E-1     2.1495108E+0    -7.7754250E-3     3.3259646E-3     4.7947854E-3     9.4513793E-3
-3.2758621E+0    -6.2068966E-1     2.3148577E+0    -7.7334678E-3     3.3338979E-3     4.7703838E-3     9.3861929E-3
-3.2758621E+0    -6.2068966E-1     2.4802047E+0    -7.6910598E-3     3.3413227E-3     4.7447847E-3     9.3299166E-3
-3.2758621E+0    -6.2068966E-1     2.6455517E+0    -7.6546763E-3     3.3470559E-3     4.7200470E-3     9.2842435E-3
-3.2758621E+0    -6.2068966E-1     2.8108987E+0    -7.6329122E-3     3.3497518E-3     4.7052673E-3     9.2505692E-3
-3.2758621E+0    -6.2068966E-1     2.9762457E+0    -7.6240573E-3     3.5568589E-3     4.0542134E-3     9.2299351E-3
-3.2758621E+0    -3.7931034E-1     1.0000000E-2    -1.3515650E-2     3.0291046E-3     5.2663046E-3     1.7879521E-2
-3.2758621E+0    -3.7931034E-1     1.6534698E-1    -1.4057375E-2     2.9209153E-3     5.8587490E-3     1.7871485E-2
-3.2758621E+0    -3.7931034E-1     3.3069396E-1    -1.4056836E-2     2.7462490E-3     6.7343373E-3     1.7847489E-2
-3.2758621E+0    -3.7931034E-1     4.9604095E-1    -1.4024928E-2     2.7294322E-3     6.8060268E-3     1.7808159E-2
-3.2758621E+0    -3.7931034E-1     6.6138793E-1    -1.3992496E-2     2.7305131E-3     6.8042225E-3     1.7754477E-2
-3.2758621E+0    -3.7931034E-1     8.2673491E-1    -1.3948555E-2     2.7319471E-3     6.8037333E-3     1.7687792E-2
-3.2758621E+0    -3.7931034E-1     9.9208189E-1    -1.3887293E-2     2.7338525E-3     6.8030598E-3     1.7609797E-2
-3.2758621E+0    -3.7931034E-1     1.1574289E+0    -1.3822282E-2     2.7372781E-3     6.8002127E-3     1.7522491E-2
-3.2758621E+0    -3.7931034E-1     1.3227759E+0    -1.3790933E-2     2.7417995E-3     6.7909321E-3     1.7428143E-2
-3.2758621E+0    -3.7931034E-1     1.4881228E+0    -1.3745414E-2     2.7481703E-3     6.7752600E-3     1.7329236E-2
-3.2758621E+0    -3.7931034E-1     1.6534698E+0    -1.3687457E-2     2.7502484E-3     6.7812258E-3     1.7228418E-2
-3.2758621E+0    -3.7931034E-1     1.8188168E+0    -1.3576144E-2     2.7571088E-3     6.7573618E-3     1.7128426E-2
-3.2758621E+0    -3.7931034E-1     1.9841638E+0    -1.3447035E-2     2.7633330E-3     6.7394701E-3     1.7032024E-2
-3.2758621E+0    -3.7931034E-1     2.1495108E+0    -1.3368599E-2     2.7698060E-3     6.7193899E-3     1.6941919E-2
